customerID,gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1898-ABCD37,Female,0,Yes,Yes,71.0,Fiber optic,No,No,One year,No,Mailed check,70.29,4990.19,No
1899-LMNO74,Female,0,No,No,4.0,DSL,No,Yes,Month-to-month,Yes,Electronic check,41.49,170.94,No
1900-LMNO28,Female,0,No,No,9.0,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,83.92,757.29,Yes
1901-ABCD36,Male,1,Yes,No,26.0,Fiber optic,No,No,One year,No,Mailed check,69.65,1808.5,No
1902-WXYZ53,Male,0,Yes,Yes,59.0,DSL,No,Yes,Two year,No,Electronic check,47.36,2798.68,No
1903-WXYZ24,Female,0,No,No,49.0,Fiber optic,Yes,No,One year,Yes,Bank transfer (automatic),85.83,4207.12,No
1904-LMNO22,Female,0,Yes,No,3.0,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,88.57,263.11,Yes
1905-LMNO58,Female,1,Yes,Yes,50.0,DSL,No,No,Two year,Yes,Electronic check,46.96,2352.73,No
1906-WXYZ65,Male,0,Yes,No,63.0,DSL,No,No,One year,Yes,Mailed check,44.0,2776.34,No
1907-LMNO46,Male,0,No,No,34.0,DSL,No,No,One year,No,Mailed check,41.95,1421.78,No
1908-ABCD67,Male,0,No,No,13.0,DSL,No,Yes,Month-to-month,Yes,Electronic check,40.43,521.95,Yes
1909-LMNO38,Male,0,Yes,No,62.0,DSL,No,Yes,Two year,Yes,Electronic check,31.36,1944.94,No
1910-ABCD69,Male,0,Yes,No,60.0,No,No internet service,No internet service,Two year,Yes,Electronic check,19.42,1163.43,No
1911-LMNO98,Female,0,Yes,No,71.0,Fiber optic,No,Yes,Two year,Yes,Electronic check,64.28,4562.27,No
1912-LMNO19,Male,0,No,No,47.0,DSL,No,Yes,Two year,No,Mailed check,40.62,1905.17,No
1913-LMNO32,Female,1,Yes,No,15.0,Fiber optic,No,No,Month-to-month,Yes,Credit card (automatic),68.5,1028.36,Yes
1914-ABCD30,Male,0,Yes,Yes,51.0,No,No internet service,No internet service,Two year,Yes,Electronic check,18.0,919.11,No
1915-LMNO22,Female,0,No,No,13.0,DSL,No,Yes,Month-to-month,No,Bank transfer (automatic),47.74,613.46,No
1916-ABCD42,Male,0,No,No,15.0,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.17,285.62,No
1917-LMNO26,Male,0,No,No,44.0,DSL,No,No,One year,Yes,Mailed check,53.13,2334.9,No
1918-LMNO34,Male,0,No,No,48.0,DSL,No,Yes,One year,Yes,Electronic check,55.97,2687.94,No
1919-WXYZ82,Female,0,Yes,No,14.0,DSL,Yes,No,Month-to-month,Yes,Credit card (automatic),58.47,821.44,No
1920-ABCD93,Female,0,Yes,No,12.0,DSL,No,No,Month-to-month,Yes,Mailed check,40.77,492.86,Yes
1921-LMNO92,Male,0,Yes,No,2.0,DSL,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),51.18,100.51,Yes
1922-ABCD51,Male,0,Yes,No,6.0,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.14,567.52,Yes
1923-ABCD57,Female,1,No,No,6.0,No,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,100.5,No
1924-LMNO37,Male,0,No,No,15.0,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,276.66,No
1925-ABCD56,Male,0,No,No,11.0,No,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,194.53,No
1926-WXYZ87,Female,0,Yes,No,53.0,Fiber optic,No,Yes,Two year,No,Electronic check,68.37,3616.87,No
1927-LMNO80,Female,0,No,No,53.0,Fiber optic,No,No,Two year,Yes,Electronic check,67.62,3580.42,No
1928-ABCD22,Male,0,No,No,7.0,DSL,Yes,No,Month-to-month,Yes,Electronic check,64.13,456.14,No
1929-WXYZ22,Male,0,Yes,Yes,50.0,Fiber optic,No,Yes,Two year,Yes,Electronic check,56.27,2816.67,No
1930-LMNO11,Female,0,No,No,46.0,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.06,885.71,No
1931-ABCD82,Male,0,Yes,No,8.0,No,No internet service,No internet service,Month-to-month,No,Mailed check,23.59,190.23,Yes
1932-WXYZ84,Male,0,Yes,No,1.0,Fiber optic,No,No,Month-to-month,Yes,Bank transfer (automatic),66.55,73.34,Yes
1933-WXYZ65,Female,0,No,No,4.0,DSL,No,No,Month-to-month,No,Electronic check,47.94,189.97,Yes
1934-WXYZ96,Female,0,No,No,3.0,DSL,No,No,Month-to-month,No,Credit card (automatic),45.45,129.81,Yes
1935-ABCD43,Male,0,Yes,No,18.0,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,56.41,1017.21,Yes
1936-ABCD97,Female,1,Yes,No,2.0,DSL,No,No,Month-to-month,Yes,Bank transfer (automatic),35.94,72.25,No
1937-LMNO45,Female,0,No,Yes,7.0,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),87.03,611.71,Yes
1938-WXYZ12,Male,0,No,No,64.0,Fiber optic,No,No,Two year,No,Electronic check,71.59,4585.92,No
1939-WXYZ53,Female,1,No,No,13.0,DSL,Yes,Yes,Month-to-month,No,Electronic check,56.3,733.91,Yes
1940-ABCD37,Male,0,Yes,No,46.0,Fiber optic,Yes,No,One year,Yes,Electronic check,88.8,4084.33,No
1941-WXYZ63,Male,0,Yes,No,45.0,DSL,No,Yes,One year,Yes,Electronic check,42.57,1915.4,No
1942-ABCD30,Female,0,Yes,No,34.0,DSL,No,Yes,Two year,Yes,Electronic check,50.17,1708.19,Yes
1943-LMNO22,Male,0,Yes,Yes,7.0,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),21.52,143.32,No
1944-ABCD58,Male,0,Yes,No,42.0,No,No internet service,No internet service,Two year,No,Mailed check,27.4,1147.29,No
1945-WXYZ63,Male,1,Yes,No,67.0,DSL,No,Yes,Two year,Yes,Mailed check,46.82,3147.43,No
1946-WXYZ62,Male,0,No,No,44.0,Fiber optic,No,Yes,One year,Yes,Electronic check,70.14,3083.77,No
1947-LMNO62,Female,0,Yes,No,34.0,DSL,Yes,No,One year,Yes,Credit card (automatic),50.58,1723.11,No
1948-WXYZ55,Female,0,No,No,5.0,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,85.27,424.38,No
1949-ABCD46,Female,1,Yes,No,66.0,Fiber optic,Yes,Yes,Two year,No,Mailed check,83.8,5529.78,No
1950-WXYZ33,Male,0,Yes,No,49.0,DSL,No,No,Month-to-month,Yes,Electronic check,53.08,2590.06,No
1951-WXYZ95,Male,0,Yes,Yes,27.0,No,No internet service,No internet service,One year,No,Electronic check,21.07,572.01,No
1952-ABCD23,Male,0,No,No,15.0,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer (automatic),73.91,1105.97,No
1953-WXYZ44,Male,0,Yes,No,2.0,Fiber optic,No,No,Month-to-month,Yes,Bank transfer (automatic),77.02,143.88,Yes
1954-ABCD12,Male,1,No,No,27.0,DSL,No,No,One year,Yes,Bank transfer (automatic),51.7,1388.88,No
1955-LMNO26,Female,0,No,No,40.0,No,No internet service,No internet service,Two year,No,Mailed check,19.56,782.95,No
1956-WXYZ33,Female,0,No,No,2.0,Fiber optic,No,No,Month-to-month,No,Credit card (automatic),80.64,157.84,Yes
1957-ABCD52,Female,0,Yes,No,48.0,Fiber optic,No,Yes,Two year,Yes,Mailed check,67.47,3234.5,No
1958-ABCD69,Male,0,No,No,13.0,No,No internet service,No internet service,One year,Yes,Mailed check,26.65,344.29,No
1959-WXYZ74,Female,0,No,No,7.0,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,81.27,553.22,Yes
1960-LMNO37,Male,0,Yes,Yes,2.0,DSL,Yes,No,Month-to-month,Yes,Electronic check,64.3,120.53,Yes
1961-LMNO90,Male,0,No,No,50.0,DSL,No,No,One year,No,Mailed check,40.18,2012.2,No
1962-WXYZ85,Female,0,No,No,17.0,Fiber optic,No,No,Month-to-month,Yes,Electronic check,73.09,1245.11,Yes
1963-LMNO62,Female,1,No,No,4.0,DSL,No,No,Month-to-month,Yes,Mailed check,40.73,165.72,Yes
1964-WXYZ68,Male,0,No,No,5.0,No,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,93.04,Yes
1965-LMNO43,Male,1,No,No,3.0,Fiber optic,No,No,Month-to-month,Yes,Credit card (automatic),65.17,197.7,No
1966-ABCD15,Male,0,No,No,19.0,Fiber optic,Yes,No,One year,Yes,Credit card (automatic),87.49,1669.5,No
1967-LMNO34,Female,0,Yes,Yes,9.0,DSL,No,Yes,Month-to-month,Yes,Electronic check,47.47,430.24,Yes
1968-ABCD64,Male,0,No,No,41.0,Fiber optic,Yes,No,Month-to-month,No,Credit card (automatic),87.45,3585.63,No
1969-WXYZ16,Female,0,No,No,28.0,DSL,No,No,Month-to-month,Yes,Credit card (automatic),46.11,1298.78,No
1970-ABCD21,Male,0,No,No,11.0,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,200.67,No
1971-LMNO86,Male,0,No,No,1.0,No,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,20.87,Yes
1972-LMNO60,Male,0,Yes,Yes,7.0,Fiber optic,Yes,Yes,One year,Yes,Bank transfer (automatic),79.82,556.23,Yes
1973-ABCD41,Female,1,Yes,Yes,26.0,Fiber optic,Yes,No,One year,No,Electronic check,79.53,2067.94,Yes
1974-LMNO17,Male,0,Yes,No,14.0,Fiber optic,No,No,Month-to-month,No,Bank transfer (automatic),76.07,1059.28,No
1975-ABCD96,Female,0,Yes,No,5.0,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,,Yes
1976-ABCD81,Female,0,Yes,Yes,21.0,Fiber optic,No,No,Month-to-month,No,Bank transfer (automatic),65.34,1363.55,Yes
1977-ABCD95,Female,0,No,No,34.0,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,55.01,1869.24,No
1978-LMNO13,Female,0,Yes,No,38.0,No,No internet service,No internet service,One year,Yes,Credit card (automatic),18.0,690.84,No
1979-LMNO38,Female,0,No,No,6.0,DSL,Yes,No,Month-to-month,No,Mailed check,61.52,371.29,No
1980-ABCD38,Female,0,No,No,7.0,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,82.32,580.58,Yes
1981-WXYZ37,Female,0,Yes,Yes,43.0,Fiber optic,Yes,Yes,Two year,No,Mailed check,84.18,3615.41,No
1982-ABCD88,Male,0,Yes,No,31.0,DSL,No,No,Month-to-month,No,Credit card (automatic),44.42,1378.53,No
1983-LMNO53,Male,0,No,No,40.0,DSL,No,No,One year,Yes,Credit card (automatic),46.44,1867.76,No
1984-WXYZ13,Male,0,No,No,6.0,DSL,Yes,No,Month-to-month,Yes,Bank transfer (automatic),60.51,367.05,Yes
1985-WXYZ18,Male,0,No,No,2.0,Fiber optic,No,No,Month-to-month,No,Electronic check,75.92,149.97,Yes
1986-LMNO14,Male,1,No,No,27.0,Fiber optic,Yes,No,One year,No,Electronic check,81.66,2196.35,No
1987-WXYZ84,Female,1,No,No,44.0,DSL,Yes,Yes,One year,No,Electronic check,57.04,2503.19,No
1988-LMNO41,Male,0,No,No,1.0,No,No internet service,No internet service,Month-to-month,No,Electronic check,19.56,22.84,Yes
1989-WXYZ26,Male,0,No,No,58.0,Fiber optic,Yes,No,One year,No,Mailed check,84.63,4909.64,No
1990-LMNO80,Female,1,No,No,62.0,Fiber optic,No,No,Two year,No,Electronic check,62.59,3889.56,No
1991-WXYZ66,Male,1,No,No,72.0,DSL,No,No,Two year,Yes,Electronic check,37.12,2672.96,No
1992-WXYZ34,Male,0,Yes,No,46.0,DSL,No,Yes,One year,No,Credit card (automatic),44.3,2030.38,No
1993-WXYZ54,Male,0,No,Yes,55.0,Fiber optic,No,No,Two year,Yes,Bank transfer (automatic),76.93,4230.01,No
1994-LMNO20,Male,1,Yes,Yes,5.0,DSL,No,No,Month-to-month,Yes,Credit card (automatic),52.42,262.31,Yes
1995-ABCD62,Male,0,No,No,43.0,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,772.07,Yes
1996-LMNO37,Female,0,Yes,Yes,1.0,DSL,No,Yes,Month-to-month,Yes,Mailed check,42.85,42.83,Yes
1997-LMNO74,Female,1,Yes,No,4.0,DSL,No,Yes,Month-to-month,Yes,Electronic check,45.81,185.1,Yes
1998-ABCD56,Male,0,Yes,No,34.0,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.52,721.55,No
1999-WXYZ97,Male,1,Yes,No,23.0,Fiber optic,Yes,No,One year,Yes,Bank transfer (automatic),80.13,1839.63,Yes
2000-WXYZ69,Male,0,Yes,No,49.0,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,78.51,3853.3,Yes
2001-ABCD56,Female,1,No,No,11.0,DSL,No,No,One year,Yes,Credit card (automatic),42.15,471.71,Yes
2002-LMNO55,Male,0,Yes,No,19.0,DSL,Yes,No,Month-to-month,No,Credit card (automatic),61.84,1168.58,No
2003-WXYZ35,Male,1,Yes,Yes,1.0,No,No internet service,No internet service,Month-to-month,No,Mailed check,18.35,,Yes
2004-ABCD14,Female,0,Yes,Yes,2.0,Fiber optic,Yes,No,Month-to-month,No,Electronic check,83.38,170.58,Yes
2005-ABCD84,Male,0,No,No,8.0,Fiber optic,Yes,No,Month-to-month,Yes,Credit card (automatic),88.78,720.37,Yes
2006-WXYZ42,Male,0,Yes,No,2.0,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.92,50.94,Yes
2007-WXYZ47,Male,0,Yes,No,51.0,Fiber optic,No,No,One year,Yes,Bank transfer (automatic),73.4,3743.94,No
2008-LMNO24,Female,0,No,No,14.0,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer (automatic),65.58,914.58,Yes
2009-ABCD30,Female,0,No,No,20.0,DSL,Yes,No,Month-to-month,No,Electronic check,53.27,1070.46,No
2010-WXYZ78,Female,0,Yes,Yes,29.0,No,No internet service,No internet service,One year,No,Electronic check,33.3,964.19,Yes
2011-WXYZ47,Male,0,Yes,No,25.0,DSL,No,No,Month-to-month,No,Electronic check,46.53,1171.1,No
2012-WXYZ95,Female,0,Yes,Yes,1.0,DSL,Yes,No,Month-to-month,No,Electronic check,55.51,57.31,No
2013-WXYZ91,Female,1,No,No,3.0,DSL,No,No,Month-to-month,Yes,Mailed check,49.71,150.43,Yes
2014-WXYZ83,Female,0,Yes,No,8.0,No,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,139.89,No
2015-WXYZ22,Male,0,No,No,72.0,No,No internet service,No internet service,Two year,No,Credit card (automatic),29.84,2144.55,No
2016-LMNO12,Female,0,Yes,Yes,61.0,Fiber optic,Yes,No,Two year,No,Bank transfer (automatic),82.96,5057.47,No
2017-WXYZ15,Male,0,No,No,34.0,No,No internet service,No internet service,One year,No,Mailed check,24.29,825.4,No
2018-ABCD17,Male,0,Yes,Yes,28.0,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.78,559.37,Yes
2019-ABCD42,Female,0,Yes,No,22.0,DSL,No,No,One year,Yes,Bank transfer (automatic),37.38,826.47,No
2020-ABCD84,Male,1,Yes,No,2.0,DSL,No,No,Month-to-month,Yes,Electronic check,40.08,77.81,Yes
2021-ABCD59,Female,0,Yes,No,5.0,DSL,Yes,No,Month-to-month,Yes,Bank transfer (automatic),56.16,270.34,No
2022-LMNO37,Male,0,Yes,No,2.0,DSL,No,No,Month-to-month,Yes,Credit card (automatic),41.58,79.54,No
2023-WXYZ50,Female,0,No,No,54.0,DSL,Yes,No,Two year,Yes,Mailed check,60.94,3291.53,No
2024-LMNO57,Female,0,No,No,38.0,Fiber optic,Yes,Yes,One year,No,Electronic check,72.84,2769.08,No
2025-LMNO71,Female,0,Yes,Yes,28.0,Fiber optic,Yes,Yes,One year,No,Bank transfer (automatic),85.97,2416.33,No
2026-ABCD85,Male,0,No,No,15.0,Fiber optic,No,Yes,One year,No,Electronic check,60.12,908.95,Yes
2027-LMNO98,Male,0,No,Yes,18.0,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.79,396.19,Yes
2028-WXYZ28,Female,0,No,No,17.0,DSL,Yes,Yes,Month-to-month,Yes,Mailed check,56.0,948.75,No
2029-LMNO64,Male,0,Yes,No,43.0,DSL,No,No,One year,No,Credit card (automatic),45.67,1965.22,No
2030-WXYZ91,Female,1,No,Yes,24.0,No,No internet service,No internet service,One year,Yes,Electronic check,18.0,,No
2031-WXYZ15,Female,0,Yes,Yes,55.0,DSL,Yes,No,Two year,No,Credit card (automatic),56.85,3133.34,No
2032-LMNO38,Male,0,No,No,30.0,No,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,535.05,No
2033-LMNO26,Male,0,Yes,Yes,44.0,Fiber optic,No,No,Two year,Yes,Electronic check,63.77,2810.34,No
2034-LMNO52,Male,0,Yes,No,11.0,DSL,Yes,No,Month-to-month,No,Bank transfer (automatic),67.01,740.09,Yes
2035-ABCD89,Female,1,Yes,No,45.0,DSL,Yes,No,One year,Yes,Electronic check,67.14,3018.76,No
2036-WXYZ43,Male,0,Yes,No,6.0,Fiber optic,No,Yes,Month-to-month,No,Electronic check,63.78,389.2,Yes
2037-LMNO17,Male,0,No,No,51.0,Fiber optic,No,No,Two year,Yes,Electronic check,68.31,3474.33,No
2038-ABCD17,Male,1,Yes,Yes,7.0,Fiber optic,No,No,Month-to-month,Yes,Electronic check,72.29,516.89,Yes
2039-WXYZ74,Female,0,No,No,62.0,No,No internet service,No internet service,One year,No,Electronic check,20.4,1271.38,No
2040-LMNO48,Male,0,Yes,Yes,44.0,DSL,Yes,No,One year,No,Bank transfer (automatic),57.12,2512.31,No
2041-ABCD68,Male,0,Yes,Yes,1.0,DSL,No,No,Month-to-month,No,Bank transfer (automatic),37.21,35.1,Yes
2042-WXYZ95,Female,0,No,No,1.0,Fiber optic,No,Yes,Month-to-month,Yes,Credit card (automatic),74.39,74.22,Yes
2043-ABCD95,Female,0,No,No,70.0,Fiber optic,No,No,Two year,No,Bank transfer (automatic),67.46,4718.44,No
2044-ABCD46,Female,0,Yes,No,4.0,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,70.87,No
2045-WXYZ45,Male,0,Yes,No,6.0,Fiber optic,No,Yes,Month-to-month,No,Bank transfer (automatic),69.77,422.72,Yes
2046-ABCD37,Male,0,No,No,64.0,DSL,No,No,Two year,No,Credit card (automatic),43.28,2766.38,No
2047-WXYZ52,Female,0,Yes,No,20.0,Fiber optic,No,Yes,One year,No,Electronic check,67.46,1353.9,No
2048-ABCD97,Male,0,No,No,2.0,Fiber optic,Yes,No,Month-to-month,No,Electronic check,85.63,170.02,Yes
2049-WXYZ75,Female,0,No,No,47.0,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.94,895.65,No
2050-LMNO81,Female,0,Yes,No,1.0,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.61,32.42,Yes
2051-LMNO31,Male,1,Yes,Yes,63.0,Fiber optic,No,No,Two year,Yes,Credit card (automatic),65.43,4117.09,No
2052-ABCD36,Female,1,Yes,Yes,39.0,Fiber optic,Yes,No,One year,No,Mailed check,81.15,3154.3,No
2053-ABCD76,Female,1,Yes,Yes,57.0,Fiber optic,No,Yes,Two year,No,Electronic check,73.86,4210.85,No
2054-ABCD54,Male,1,No,No,2.0,Fiber optic,No,Yes,Month-to-month,No,Bank transfer (automatic),82.48,166.24,Yes
2055-WXYZ18,Female,0,No,No,38.0,DSL,No,No,One year,Yes,Electronic check,56.69,2148.1,No
2056-WXYZ36,Male,0,No,No,10.0,DSL,No,No,Month-to-month,Yes,Credit card (automatic),48.66,494.94,No
2057-WXYZ10,Male,0,No,No,1.0,DSL,Yes,No,Month-to-month,Yes,Credit card (automatic),58.25,56.44,No
2058-ABCD80,Male,0,Yes,No,45.0,DSL,No,No,One year,Yes,Bank transfer (automatic),42.33,1908.05,No
2059-ABCD76,Female,0,No,No,16.0,Fiber optic,No,No,Month-to-month,Yes,Electronic check,68.06,1085.3,Yes
2060-ABCD44,Female,0,Yes,No,57.0,No,No internet service,No internet service,One year,No,Electronic check,18.0,1018.54,No
2061-LMNO87,Female,0,No,No,54.0,No,No internet service,No internet service,Two year,Yes,Mailed check,23.41,1269.98,No
2062-ABCD27,Male,1,Yes,No,19.0,DSL,No,No,Month-to-month,Yes,Credit card (automatic),51.61,975.96,No
2063-ABCD93,Female,0,No,Yes,8.0,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.32,158.49,No
2064-ABCD91,Male,0,No,No,28.0,No,No internet service,No internet service,One year,No,Electronic check,30.46,848.74,No
2065-ABCD10,Female,1,Yes,Yes,51.0,DSL,No,No,Two year,No,Electronic check,58.63,,No
2066-WXYZ35,Male,0,Yes,Yes,36.0,No,No internet service,No internet service,One year,Yes,Mailed check,24.43,878.68,Yes
2067-ABCD29,Male,0,No,No,35.0,DSL,No,No,One year,No,Credit card (automatic),41.65,1457.62,No
2068-LMNO19,Male,0,Yes,Yes,1.0,DSL,Yes,No,Month-to-month,Yes,Electronic check,55.71,52.5,No
2069-LMNO84,Female,0,No,No,5.0,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,73.87,372.95,Yes
2070-ABCD14,Male,0,No,No,46.0,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),25.27,1167.13,No
2071-WXYZ74,Female,0,No,No,7.0,Fiber optic,No,Yes,Month-to-month,Yes,Credit card (automatic),66.72,473.15,Yes
2072-ABCD31,Male,0,Yes,No,52.0,DSL,No,Yes,Two year,No,Credit card (automatic),39.2,2036.17,No
2073-WXYZ50,Male,0,No,No,67.0,DSL,Yes,No,Month-to-month,No,Bank transfer (automatic),51.45,3441.56,No
2074-ABCD77,Male,1,Yes,No,16.0,DSL,No,Yes,Month-to-month,No,Electronic check,39.78,637.55,No
2075-ABCD20,Female,1,Yes,No,28.0,DSL,No,No,One year,Yes,Mailed check,42.91,1203.33,No
2076-LMNO30,Female,0,No,No,52.0,DSL,No,Yes,Two year,Yes,Credit card (automatic),50.45,2625.28,No
2077-LMNO85,Male,0,No,No,57.0,Fiber optic,No,No,One year,Yes,Credit card (automatic),67.14,3834.65,No
2078-WXYZ28,Male,1,Yes,Yes,53.0,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.0,954.55,No
2079-ABCD69,Male,1,Yes,No,54.0,DSL,Yes,Yes,Two year,Yes,Bank transfer (automatic),56.72,3073.37,No
2080-LMNO56,Female,1,No,No,54.0,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.33,994.22,No
2081-LMNO80,Male,1,No,No,42.0,Fiber optic,No,No,Two year,No,Mailed check,68.22,2869.79,No
2082-WXYZ49,Female,0,No,No,42.0,DSL,No,No,One year,No,Electronic check,32.08,1347.8,No
2083-ABCD30,Female,0,Yes,Yes,28.0,DSL,No,No,One year,Yes,Bank transfer (automatic),43.29,1210.56,Yes
2084-WXYZ13,Male,0,No,No,13.0,Fiber optic,Yes,Yes,Month-to-month,Yes,Credit card (automatic),91.6,1187.75,Yes
2085-LMNO93,Male,0,No,No,9.0,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,162.92,No
2086-LMNO17,Female,0,No,No,12.0,Fiber optic,Yes,Yes,Month-to-month,Yes,Credit card (automatic),81.63,983.94,No
2087-ABCD28,Female,0,No,No,3.0,DSL,Yes,Yes,Month-to-month,Yes,Mailed check,56.14,167.44,No
2088-LMNO55,Male,0,Yes,Yes,3.0,DSL,No,Yes,Month-to-month,Yes,Electronic check,45.77,135.46,Yes
2089-WXYZ77,Male,0,No,No,19.0,DSL,No,No,Month-to-month,No,Electronic check,37.38,705.06,No
2090-WXYZ24,Male,0,Yes,No,55.0,DSL,Yes,No,Two year,No,Credit card (automatic),54.33,2990.71,No
2091-LMNO46,Male,0,Yes,No,61.0,Fiber optic,Yes,No,Two year,Yes,Mailed check,90.61,5521.87,No
2092-ABCD76,Male,0,No,No,11.0,DSL,No,No,Month-to-month,No,Electronic check,48.36,533.95,Yes
2093-LMNO33,Male,0,No,Yes,1.0,Fiber optic,No,No,Month-to-month,Yes,Credit card (automatic),67.29,68.71,No
2094-LMNO49,Female,0,No,No,72.0,DSL,No,Yes,Two year,No,Mailed check,47.43,3414.27,No
2095-LMNO70,Male,1,No,No,60.0,Fiber optic,Yes,No,Two year,Yes,Credit card (automatic),80.4,4830.03,No
2096-WXYZ33,Male,0,Yes,No,61.0,DSL,No,No,Two year,Yes,Mailed check,40.34,2468.69,No
2097-WXYZ13,Male,0,No,No,63.0,DSL,Yes,No,Two year,Yes,Electronic check,55.24,3469.59,No
2098-LMNO43,Female,0,Yes,No,57.0,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.0,1018.56,No
2099-ABCD58,Female,0,No,No,2.0,DSL,Yes,No,Month-to-month,Yes,Credit card (automatic),59.53,121.98,No
2100-LMNO62,Male,0,Yes,Yes,13.0,Fiber optic,Yes,Yes,Month-to-month,No,Electronic check,94.95,1242.82,Yes
2101-LMNO78,Male,0,No,No,37.0,DSL,No,No,One year,No,Credit card (automatic),35.01,1288.56,No
2102-LMNO62,Female,0,Yes,No,5.0,DSL,Yes,No,Month-to-month,Yes,Electronic check,68.43,344.26,Yes
2103-WXYZ50,Male,0,No,No,51.0,Fiber optic,Yes,No,Two year,Yes,Mailed check,71.42,3633.69,No
2104-ABCD69,Male,0,No,No,2.0,Fiber optic,Yes,No,Month-to-month,No,Mailed check,87.5,165.74,No
2105-WXYZ79,Male,1,Yes,No,58.0,DSL,No,Yes,Two year,No,Credit card (automatic),35.71,2081.52,No
2106-ABCD66,Male,0,No,No,4.0,Fiber optic,Yes,No,Month-to-month,No,Mailed check,87.56,352.18,No
2107-WXYZ49,Male,0,No,No,4.0,Fiber optic,No,No,Month-to-month,Yes,Mailed check,65.94,256.07,No
2108-LMNO47,Female,0,No,No,41.0,Fiber optic,Yes,No,One year,No,Credit card (automatic),88.59,3631.11,No
2109-ABCD70,Female,0,No,No,63.0,Fiber optic,No,Yes,Two year,No,Electronic check,65.98,4152.84,No
2110-LMNO60,Male,0,Yes,Yes,15.0,Fiber optic,No,No,Month-to-month,Yes,Electronic check,72.47,1084.91,Yes
